Date,Item,Quantity Sold,Price per Unit,Total Sales ($)
2024-09-09,Croissant,11,6.5,71.5
2024-09-09,Sandwich,12,4.87,58.44
2024-09-09,Cake,43,4.14,178.02
2024-09-09,Smoothie,13,5.78,75.14
2024-09-10,Coffee,26,6.73,174.98
2024-09-10,Tea,10,4.5,45.0
2024-09-10,Cappuccino,8,5.92,47.36
2024-09-10,Latte,33,7.07,233.31
2024-09-10,Espresso,19,3.59,68.21
2024-09-10,Muffin,26,2.82,73.32
2024-09-10,Croissant,49,4.42,216.58
2024-09-10,Sandwich,12,6.37,76.44
2024-09-10,Cake,24,4.08,97.92
2024-09-10,Smoothie,35,7.67,268.45
2024-09-11,Coffee,50,7.08,354.0
2024-09-11,Tea,30,4.01,120.3
2024-09-11,Cappuccino,16,7.29,116.64
2024-09-11,Latte,49,3.09,151.41
2024-09-11,Espresso,42,6.48,272.16
2024-09-11,Muffin,23,3.15,72.45
2024-09-11,Croissant,36,5.04,181.44
2024-09-11,Sandwich,34,2.55,86.7
2024-09-11,Cake,25,6.27,156.75
2024-09-11,Smoothie,47,5.15,242.05
2024-09-12,Coffee,22,7.78,171.16
2024-09-12,Tea,6,6.77,40.62
2024-09-12,Cappuccino,8,4.07,32.56
2024-09-12,Latte,15,4.56,68.4
2024-09-12,Espresso,39,6.7,261.3
2024-09-12,Muffin,6,6.69,40.14
2024-09-12,Croissant,28,6.47,181.16
2024-09-12,Sandwich,35,4.36,152.6
2024-09-12,Cake,35,6.26,219.1
2024-09-12,Smoothie,27,6.22,167.94
2024-09-13,Coffee,36,4.76,171.36
2024-09-13,Tea,48,4.64,222.72
2024-09-13,Cappuccino,9,7.44,66.96
2024-09-13,Latte,16,4.37,69.92
2024-09-13,Espresso,30,6.22,186.6
2024-09-13,Muffin,45,4.9,220.5
2024-09-13,Croissant,37,7.35,271.95
2024-09-13,Sandwich,39,2.77,108.03
2024-09-13,Cake,14,2.97,41.58
2024-09-13,Smoothie,16,5.33,85.28
2024-09-14,Coffee,24,6.34,152.16
2024-09-14,Tea,40,5.03,201.2
2024-09-14,Cappuccino,44,4.87,214.28
2024-09-14,Latte,15,4.27,64.05
2024-09-14,Espresso,42,4.89,205.38
2024-09-14,Muffin,48,5.11,245.28
2024-09-14,Croissant,41,4.26,174.66
2024-09-14,Sandwich,14,4.95,69.3
2024-09-14,Cake,6,7.09,42.54
2024-09-14,Smoothie,28,3.11,87.08
2024-09-15,Coffee,33,7.34,242.22
2024-09-15,Tea,9,4.55,40.95
2024-09-15,Cappuccino,9,4.42,39.78
2024-09-15,Latte,46,4.01,184.46
2024-09-15,Espresso,31,5.38,166.78
2024-09-15,Muffin,30,5.41,162.3
2024-09-15,Croissant,25,6.28,157.0
2024-09-15,Sandwich,33,3.93,129.69
2024-09-15,Cake,6,3.25,19.5
2024-09-15,Smoothie,8,3.3,26.4
2024-09-16,Coffee,26,3.51,91.26
2024-09-16,Tea,7,7.08,49.56
2024-09-16,Cappuccino,46,4.47,205.62
2024-09-16,Latte,48,7.47,358.56
2024-09-16,Espresso,38,7.66,291.08
2024-09-16,Muffin,29,7.77,225.33
2024-09-16,Croissant,10,5.23,52.3
2024-09-16,Sandwich,29,5.98,173.42
2024-09-16,Cake,23,2.97,68.31
2024-09-16,Smoothie,24,3.94,94.56
2024-09-17,Coffee,44,4.01,176.44
2024-09-17,Tea,32,7.43,237.76
2024-09-17,Cappuccino,32,4.33,138.56
2024-09-17,Latte,16,7.2,115.2
2024-09-17,Espresso,45,3.4,153.0
2024-09-17,Muffin,36,6.55,235.8
2024-09-17,Croissant,44,3.79,166.76
2024-09-17,Sandwich,29,4.33,125.57
2024-09-17,Cake,42,4.75,199.5
2024-09-17,Smoothie,16,4.01,64.16
2024-09-18,Coffee,38,2.95,112.1
2024-09-18,Tea,28,5.56,155.68
2024-09-18,Cappuccino,23,7.22,166.06
2024-09-18,Latte,48,3.92,188.16
2024-09-18,Espresso,35,6.54,228.9
2024-09-18,Muffin,7,2.91,20.37
2024-09-18,Croissant,31,4.73,146.63
2024-09-18,Sandwich,26,5.34,138.84
2024-09-18,Cake,48,3.09,148.32
2024-09-18,Smoothie,49,4.0,196.0
2024-09-19,Coffee,11,4.36,47.96
2024-09-19,Tea,46,4.86,223.56
2024-09-19,Cappuccino,24,7.44,178.56
2024-09-19,Latte,10,3.73,37.3
2024-09-19,Espresso,22,6.55,144.1
2024-09-19,Muffin,24,3.57,85.68
2024-09-19,Croissant,20,5.34,106.8
2024-09-19,Sandwich,12,3.12,37.44
2024-09-19,Cake,26,5.41,140.66
2024-09-19,Smoothie,25,6.82,170.5
2024-09-20,Coffee,19,4.93,93.67
2024-09-20,Tea,13,4.06,52.78
2024-09-20,Cappuccino,30,3.42,102.6
2024-09-20,Latte,7,4.72,33.04
2024-09-20,Espresso,39,3.69,143.91
2024-09-20,Muffin,31,4.9,151.9
2024-09-20,Croissant,43,7.42,319.06
2024-09-20,Sandwich,27,7.23,195.21
2024-09-20,Cake,42,5.95,249.9
2024-09-20,Smoothie,47,6.28,295.16
2024-09-21,Coffee,34,2.61,88.74
2024-09-21,Tea,46,7.39,339.94
2024-09-21,Cappuccino,7,7.41,51.87
2024-09-21,Latte,41,4.2,172.2
2024-09-21,Espresso,15,4.83,72.45
2024-09-21,Muffin,13,4.24,55.12
2024-09-21,Croissant,26,5.42,140.92
2024-09-21,Sandwich,18,5.6,100.8
2024-09-21,Cake,5,5.35,26.75
2024-09-21,Smoothie,6,5.85,35.1
2024-09-22,Coffee,28,4.59,128.52
2024-09-22,Tea,37,6.7,247.9
2024-09-22,Cappuccino,18,6.95,125.1
2024-09-22,Latte,43,6.97,299.71
2024-09-22,Espresso,27,4.01,108.27
2024-09-22,Muffin,15,6.09,91.35
2024-09-22,Croissant,19,6.15,116.85
2024-09-22,Sandwich,29,6.58,190.82
2024-09-22,Cake,39,5.28,205.92
2024-09-22,Smoothie,31,6.84,212.04
2024-09-23,Coffee,44,5.6,246.4
2024-09-23,Tea,49,5.71,279.79
2024-09-23,Cappuccino,49,4.06,198.94
2024-09-23,Latte,10,5.83,58.3
2024-09-23,Espresso,45,6.13,275.85
2024-09-23,Muffin,9,7.16,64.44
2024-09-23,Croissant,37,6.97,257.89
2024-09-23,Sandwich,14,5.62,78.68
2024-09-23,Cake,25,5.5,137.5
2024-09-23,Smoothie,11,5.72,62.92
2024-09-24,Coffee,19,6.63,125.97
2024-09-24,Tea,35,6.95,243.25
2024-09-24,Cappuccino,47,2.7,126.9
2024-09-24,Latte,14,5.62,78.68
2024-09-24,Espresso,21,3.14,65.94
2024-09-24,Muffin,30,2.79,83.7
2024-09-24,Croissant,35,5.52,193.2
2024-09-24,Sandwich,12,5.52,66.24
2024-09-24,Cake,12,5.93,71.16
2024-09-24,Smoothie,16,7.54,120.64
2024-09-25,Coffee,36,3.68,132.48
2024-09-25,Tea,30,7.28,218.4
2024-09-25,Cappuccino,33,7.24,238.92
2024-09-25,Latte,17,2.88,48.96
2024-09-25,Espresso,26,5.5,143.0
2024-09-25,Muffin,28,7.89,220.92
2024-09-25,Croissant,24,3.13,75.12
2024-09-25,Sandwich,29,4.63,134.27
2024-09-25,Cake,27,3.91,105.57
2024-09-25,Smoothie,6,4.77,28.62
2024-09-26,Coffee,45,6.06,272.7
2024-09-26,Tea,34,7.99,271.66
2024-09-26,Cappuccino,22,3.44,75.68
2024-09-26,Latte,34,5.86,199.24
2024-09-26,Espresso,17,7.66,130.22
2024-09-26,Muffin,8,3.33,26.64
2024-09-26,Croissant,41,6.69,274.29
2024-09-26,Sandwich,40,5.2,208.0
2024-09-26,Cake,24,3.33,79.92
2024-09-26,Smoothie,33,5.65,186.45
2024-09-27,Coffee,34,7.77,264.18
2024-09-27,Tea,25,6.14,153.5
2024-09-27,Cappuccino,12,5.97,71.64
2024-09-27,Latte,16,5.69,91.04
2024-09-27,Espresso,16,2.61,41.76
2024-09-27,Muffin,28,5.86,164.08
2024-09-27,Croissant,44,5.65,248.6
2024-09-27,Sandwich,29,6.9,200.1
2024-09-27,Cake,10,7.74,77.4
2024-09-27,Smoothie,47,3.6,169.2
2024-09-28,Coffee,19,3.14,59.66
2024-09-28,Tea,33,6.09,200.97
2024-09-28,Cappuccino,33,2.55,84.15
2024-09-28,Latte,32,4.35,139.2
2024-09-28,Espresso,40,5.52,220.8
2024-09-28,Muffin,50,7.6,380.0
2024-09-28,Croissant,44,7.81,343.64
2024-09-28,Sandwich,38,7.99,303.62
2024-09-28,Cake,10,6.01,60.1
2024-09-28,Smoothie,27,3.45,93.15
2024-09-29,Coffee,9,4.2,37.8
2024-09-29,Tea,21,4.42,92.82
2024-09-29,Cappuccino,27,5.56,150.12
2024-09-29,Latte,15,6.75,101.25
2024-09-29,Espresso,8,4.01,32.08
2024-09-29,Muffin,42,4.55,191.1
2024-09-29,Croissant,27,3.8,102.6
2024-09-29,Sandwich,46,5.1,234.6
2024-09-29,Cake,32,3.79,121.28
2024-09-29,Smoothie,19,4.19,79.61
2024-09-30,Coffee,49,4.8,235.2
2024-09-30,Tea,48,5.06,242.88
2024-09-30,Cappuccino,42,6.25,262.5
2024-09-30,Latte,8,4.67,37.36
2024-09-30,Espresso,27,6.1,164.7
2024-09-30,Muffin,44,6.4,281.6
2024-09-30,Croissant,12,6.55,78.6
2024-09-30,Sandwich,47,3.99,187.53
2024-09-30,Cake,7,7.63,53.41
2024-09-30,Smoothie,49,6.6,323.4
2024-10-01,Coffee,30,6.87,206.1
2024-10-01,Tea,12,3.94,47.28
2024-10-01,Cappuccino,29,3.43,99.47
2024-10-01,Latte,16,3.98,63.68
2024-10-01,Espresso,30,4.45,133.5
2024-10-01,Muffin,21,7.09,148.89
2024-10-01,Croissant,5,3.29,16.45
2024-10-01,Sandwich,37,6.25,231.25
2024-10-01,Cake,44,6.07,267.08
2024-10-01,Smoothie,23,6.38,146.74
2024-10-02,Coffee,39,4.54,177.06
2024-10-02,Tea,40,3.04,121.6
2024-10-02,Cappuccino,40,3.06,122.4
2024-10-02,Latte,17,3.0,51.0
2024-10-02,Espresso,35,2.9,101.5
2024-10-02,Muffin,36,5.83,209.88
2024-10-02,Croissant,15,5.23,78.45
2024-10-02,Sandwich,32,6.61,211.52
2024-10-02,Cake,20,2.9,58.0
2024-10-02,Smoothie,32,7.88,252.16
2024-10-03,Coffee,11,3.91,43.01
2024-10-03,Tea,26,6.05,157.3
2024-10-03,Cappuccino,27,4.17,112.59
2024-10-03,Latte,37,7.15,264.55
2024-10-03,Espresso,22,4.2,92.4
2024-10-03,Muffin,12,3.08,36.96
2024-10-03,Croissant,19,4.51,85.69
2024-10-03,Sandwich,45,5.03,226.35
2024-10-03,Cake,37,7.82,289.34
2024-10-03,Smoothie,35,2.78,97.3
2024-10-04,Coffee,42,6.75,283.5
2024-10-04,Tea,21,6.22,130.62
2024-10-04,Cappuccino,18,4.63,83.34
2024-10-04,Latte,22,4.72,103.84
2024-10-04,Espresso,34,4.59,156.06
2024-10-04,Muffin,25,4.53,113.25
2024-10-04,Croissant,31,7.86,243.66
2024-10-04,Sandwich,43,6.42,276.06
2024-10-04,Cake,34,6.77,230.18
2024-10-04,Smoothie,38,6.44,244.72
2024-10-05,Coffee,30,3.82,114.6
2024-10-05,Tea,15,5.11,76.65
2024-10-05,Cappuccino,49,6.23,305.27
2024-10-05,Latte,24,5.01,120.24
2024-10-05,Espresso,35,7.42,259.7
2024-10-05,Muffin,24,3.39,81.36
2024-10-05,Croissant,19,7.41,140.79
2024-10-05,Sandwich,17,3.75,63.75
2024-10-05,Cake,5,3.34,16.7
2024-10-05,Smoothie,45,2.83,127.35
2024-10-06,Coffee,24,7.46,179.04
2024-10-06,Tea,6,7.15,42.9
2024-10-06,Cappuccino,9,2.82,25.38
2024-10-06,Latte,19,5.17,98.23
2024-10-06,Espresso,39,3.31,129.09
2024-10-06,Muffin,31,6.35,196.85
2024-10-06,Croissant,26,4.63,120.38
2024-10-06,Sandwich,39,3.08,120.12
2024-10-06,Cake,15,7.43,111.45
2024-10-06,Smoothie,50,4.65,232.5
2024-10-07,Coffee,8,7.58,60.64
2024-10-07,Tea,39,7.29,284.31
2024-10-07,Cappuccino,5,6.75,33.75
2024-10-07,Latte,13,5.95,77.35
2024-10-07,Espresso,17,3.49,59.33
2024-10-07,Muffin,38,3.69,140.22
2024-10-07,Croissant,40,7.16,286.4
2024-10-07,Sandwich,36,7.07,254.52
2024-10-07,Cake,14,5.85,81.9
2024-10-07,Smoothie,36,3.64,131.04
2024-10-08,Coffee,31,6.73,208.63
2024-10-08,Tea,35,6.2,217.0
2024-10-08,Cappuccino,46,5.51,253.46
2024-10-08,Latte,21,4.66,97.86
2024-10-08,Espresso,26,5.04,131.04
2024-10-08,Muffin,46,6.41,294.86
2024-10-08,Croissant,27,7.22,194.94
2024-10-08,Sandwich,37,4.19,155.03
2024-10-08,Cake,10,6.34,63.4
2024-10-08,Smoothie,22,3.76,82.72
2024-10-09,Coffee,8,7.65,61.2
2024-10-09,Tea,20,4.41,88.2
2024-10-09,Cappuccino,25,6.11,152.75
2024-10-09,Latte,12,6.63,79.56
2024-10-09,Espresso,16,7.17,114.72
2024-10-09,Muffin,40,4.41,176.4
2024-10-09,Croissant,33,5.97,197.01
2024-10-09,Sandwich,37,4.23,156.51
2024-10-09,Cake,31,5.63,174.53
2024-10-09,Smoothie,32,6.8,217.6
2024-10-10,Coffee,21,7.38,154.98
2024-10-10,Tea,36,6.49,233.64
2024-10-10,Cappuccino,13,4.63,60.19
2024-10-10,Latte,8,7.09,56.72
2024-10-10,Espresso,7,3.03,21.21
2024-10-10,Muffin,30,4.83,144.9
2024-10-10,Croissant,23,3.18,73.14
2024-10-10,Sandwich,25,7.32,183.0
2024-10-10,Cake,15,3.94,59.1
2024-10-10,Smoothie,19,4.24,80.56
2024-10-11,Coffee,43,7.99,343.57
2024-10-11,Tea,35,7.12,249.2
2024-10-11,Cappuccino,31,3.5,108.5
2024-10-11,Latte,7,4.91,34.37
2024-10-11,Espresso,31,5.87,181.97
2024-10-11,Muffin,13,3.58,46.54
2024-10-11,Croissant,41,6.72,275.52
2024-10-11,Sandwich,18,6.19,111.42
2024-10-11,Cake,34,3.88,131.92
2024-10-11,Smoothie,6,4.14,24.84
2024-10-12,Coffee,44,6.6,290.4
2024-10-12,Tea,21,2.8,58.8
2024-10-12,Cappuccino,43,5.83,250.69
2024-10-12,Latte,11,7.71,84.81
2024-10-12,Espresso,39,7.92,308.88
2024-10-12,Muffin,37,5.59,206.83
2024-10-12,Croissant,17,7.2,122.4
2024-10-12,Sandwich,31,7.9,244.9
2024-10-12,Cake,22,3.92,86.24
2024-10-12,Smoothie,44,7.26,319.44
2024-10-13,Coffee,15,3.91,58.65
2024-10-13,Tea,14,7.93,111.02
2024-10-13,Cappuccino,8,5.03,40.24
2024-10-13,Latte,42,3.37,141.54
2024-10-13,Espresso,41,3.55,145.55
2024-10-13,Muffin,48,6.14,294.72
2024-10-13,Croissant,11,2.63,28.93
2024-10-13,Sandwich,8,6.4,51.2
2024-10-13,Cake,45,5.57,250.65
2024-10-13,Smoothie,46,3.64,167.44
2024-10-14,Coffee,44,7.77,341.88
2024-10-14,Tea,41,4.56,186.96
2024-10-14,Cappuccino,38,5.81,220.78
2024-10-14,Latte,6,6.23,37.38
2024-10-14,Espresso,28,4.78,133.84
2024-10-14,Muffin,16,6.15,98.4
2024-10-14,Croissant,18,6.63,119.34
2024-10-14,Sandwich,7,4.84,33.88
2024-10-14,Cake,37,3.43,126.91
2024-10-14,Smoothie,39,4.1,159.9
2024-10-15,Coffee,38,6.68,253.84
2024-10-15,Tea,46,4.0,184.0
2024-10-15,Cappuccino,31,3.42,106.02
2024-10-15,Latte,50,4.39,219.5
2024-10-15,Espresso,47,5.3,249.1
2024-10-15,Muffin,34,3.26,110.84
2024-10-15,Croissant,17,2.94,49.98
2024-10-15,Sandwich,50,4.64,232.0
2024-10-15,Cake,25,7.92,198.0
2024-10-15,Smoothie,45,7.23,325.35
2024-10-16,Coffee,39,2.59,101.01
2024-10-16,Tea,19,5.31,100.89
2024-10-16,Cappuccino,13,4.36,56.68
2024-10-16,Latte,50,3.38,169.0
2024-10-16,Espresso,23,3.58,82.34
2024-10-16,Muffin,19,7.0,133.0
2024-10-16,Croissant,17,5.71,97.07
2024-10-16,Sandwich,46,2.56,117.76
2024-10-16,Cake,36,5.11,183.96
2024-10-16,Smoothie,19,7.15,135.85
2024-10-17,Coffee,29,5.29,153.41
2024-10-17,Tea,35,3.78,132.3
2024-10-17,Cappuccino,6,6.89,41.34
2024-10-17,Latte,43,6.54,281.22
2024-10-17,Espresso,36,2.53,91.08
2024-10-17,Muffin,26,6.45,167.7
2024-10-17,Croissant,33,3.69,121.77
2024-10-17,Sandwich,7,3.67,25.69
2024-10-17,Cake,50,6.49,324.5
2024-10-17,Smoothie,34,4.78,162.52
2024-10-18,Coffee,40,4.47,178.8
2024-10-18,Tea,24,2.8,67.2
2024-10-18,Cappuccino,8,4.17,33.36
2024-10-18,Latte,24,6.61,158.64
2024-10-18,Espresso,33,4.04,133.32
2024-10-18,Muffin,42,2.85,119.7
2024-10-18,Croissant,23,5.06,116.38
2024-10-18,Sandwich,48,7.93,380.64
2024-10-18,Cake,6,4.02,24.12
2024-10-18,Smoothie,18,6.95,125.1
2024-10-19,Coffee,19,3.89,73.91
2024-10-19,Tea,17,2.55,43.35
2024-10-19,Cappuccino,16,2.71,43.36
2024-10-19,Latte,14,3.54,49.56
2024-10-19,Espresso,26,5.16,134.16
2024-10-19,Muffin,45,4.76,214.2
2024-10-19,Croissant,27,7.26,196.02
2024-10-19,Sandwich,41,5.2,213.2
2024-10-19,Cake,20,4.95,99.0
2024-10-19,Smoothie,40,7.26,290.4
2024-10-20,Coffee,29,7.63,221.27
2024-10-20,Tea,46,7.52,345.92
2024-10-20,Cappuccino,30,7.42,222.6
2024-10-20,Latte,17,3.37,57.29
2024-10-20,Espresso,40,7.47,298.8
2024-10-20,Muffin,24,3.95,94.8
2024-10-20,Croissant,45,7.41,333.45
2024-10-20,Sandwich,5,6.23,31.15
2024-10-20,Cake,49,5.4,264.6
2024-10-20,Smoothie,36,6.71,241.56
2024-10-21,Coffee,7,7.58,53.06
2024-10-21,Tea,29,4.14,120.06
2024-10-21,Cappuccino,19,7.2,136.8
2024-10-21,Latte,23,3.69,84.87
2024-10-21,Espresso,5,3.28,16.4
2024-10-21,Muffin,45,7.7,346.5
2024-10-21,Croissant,29,2.99,86.71
2024-10-21,Sandwich,36,5.18,186.48
2024-10-21,Cake,8,7.75,62.0
2024-10-21,Smoothie,47,2.87,134.89
2024-10-22,Coffee,41,4.91,201.31
2024-10-22,Tea,9,4.25,38.25
2024-10-22,Cappuccino,44,3.12,137.28
2024-10-22,Latte,26,4.11,106.86
2024-10-22,Espresso,38,2.63,99.94
2024-10-22,Muffin,17,4.91,83.47
2024-10-22,Croissant,20,5.81,116.2
2024-10-22,Sandwich,24,4.71,113.04
2024-10-22,Cake,12,7.56,90.72
2024-10-22,Smoothie,20,4.53,90.6
2024-10-23,Coffee,43,3.94,169.42
2024-10-23,Tea,18,5.88,105.84
2024-10-23,Cappuccino,6,5.7,34.2
2024-10-23,Latte,36,3.13,112.68
2024-10-23,Espresso,31,7.69,238.39
2024-10-23,Muffin,50,4.91,245.5
2024-10-23,Croissant,46,6.58,302.68
2024-10-23,Sandwich,47,6.01,282.47
2024-10-23,Cake,20,7.9,158.0
2024-10-23,Smoothie,10,3.19,31.9
2024-10-24,Coffee,46,4.16,191.36
2024-10-24,Tea,36,5.67,204.12
2024-10-24,Cappuccino,30,4.7,141.0
2024-10-24,Latte,45,3.17,142.65
2024-10-24,Espresso,39,6.06,236.34
2024-10-24,Muffin,21,7.87,165.27
2024-10-24,Croissant,18,6.07,109.26
2024-10-24,Sandwich,42,7.18,301.56
2024-10-24,Cake,16,4.83,77.28
2024-10-24,Smoothie,26,2.84,73.84
2024-10-25,Coffee,17,6.53,111.01
2024-10-25,Tea,44,4.66,205.04
2024-10-25,Cappuccino,33,2.73,90.09
2024-10-25,Latte,31,3.66,113.46
2024-10-25,Espresso,21,3.64,76.44
2024-10-25,Muffin,36,7.3,262.8
2024-10-25,Croissant,37,6.85,253.45
2024-10-25,Sandwich,6,3.57,21.42
2024-10-25,Cake,30,4.68,140.4
2024-10-25,Smoothie,49,4.47,219.03
2024-10-26,Coffee,6,2.62,15.72
2024-10-26,Tea,22,5.87,129.14
2024-10-26,Cappuccino,10,6.07,60.7
2024-10-26,Latte,26,7.03,182.78
2024-10-26,Espresso,49,4.12,201.88
2024-10-26,Muffin,10,4.53,45.3
2024-10-26,Croissant,18,4.43,79.74
2024-10-26,Sandwich,47,6.96,327.12
2024-10-26,Cake,36,6.83,245.88
2024-10-26,Smoothie,27,7.53,203.31
2024-10-27,Coffee,22,4.73,104.06
2024-10-27,Tea,12,4.47,53.64
2024-10-27,Cappuccino,33,6.06,199.98
2024-10-27,Latte,49,6.05,296.45
2024-10-27,Espresso,5,5.4,27.0
2024-10-27,Muffin,23,7.97,183.31
2024-10-27,Croissant,7,5.48,38.36
2024-10-27,Sandwich,21,4.29,90.09
2024-10-27,Cake,50,7.71,385.5
2024-10-27,Smoothie,8,3.14,25.12
2024-10-28,Coffee,26,6.78,176.28
2024-10-28,Tea,49,5.88,288.12
2024-10-28,Cappuccino,6,5.01,30.06
2024-10-28,Latte,46,2.99,137.54
2024-10-28,Espresso,38,7.8,296.4
2024-10-28,Muffin,38,6.84,259.92
2024-10-28,Croissant,39,5.81,226.59
2024-10-28,Sandwich,45,5.89,265.05
2024-10-28,Cake,34,6.96,236.64
2024-10-28,Smoothie,40,6.9,276.0
2024-10-29,Coffee,25,7.1,177.5
2024-10-29,Tea,11,5.3,58.3
2024-10-29,Cappuccino,46,7.77,357.42
2024-10-29,Latte,24,7.58,181.92
2024-10-29,Espresso,32,3.52,112.64
2024-10-29,Muffin,42,3.59,150.78
2024-10-29,Croissant,28,5.36,150.08
2024-10-29,Sandwich,16,3.61,57.76
2024-10-29,Cake,14,5.34,74.76
2024-10-29,Smoothie,38,7.11,270.18
2024-10-30,Coffee,46,4.22,194.12
2024-10-30,Tea,44,2.53,111.32
2024-10-30,Cappuccino,41,3.21,131.61
2024-10-30,Latte,20,2.76,55.2
2024-10-30,Espresso,7,6.31,44.17
2024-10-30,Muffin,36,5.44,195.84
2024-10-30,Croissant,42,3.24,136.08
2024-10-30,Sandwich,42,5.59,234.78
2024-10-30,Cake,16,6.04,96.64
2024-10-30,Smoothie,5,7.94,39.7
2024-10-31,Coffee,13,7.13,92.69
2024-10-31,Tea,32,6.71,214.72
2024-10-31,Cappuccino,10,4.46,44.6
2024-10-31,Latte,30,3.44,103.2
2024-10-31,Espresso,12,3.29,39.48
2024-10-31,Muffin,23,6.04,138.92
2024-10-31,Croissant,14,6.63,92.82
2024-10-31,Sandwich,31,7.28,225.68
2024-10-31,Cake,38,4.27,162.26
2024-10-31,Smoothie,20,5.48,109.6
2024-11-01,Coffee,14,3.34,46.76
2024-11-01,Tea,30,6.31,189.3
2024-11-01,Cappuccino,5,4.22,21.1
2024-11-01,Latte,47,6.47,304.09
2024-11-01,Espresso,31,4.74,146.94
2024-11-01,Muffin,46,6.38,293.48
2024-11-01,Croissant,44,6.67,293.48
2024-11-01,Sandwich,43,3.06,131.58
2024-11-01,Cake,27,5.65,152.55
2024-11-01,Smoothie,38,2.6,98.8
2024-11-02,Coffee,6,7.77,46.62
2024-11-02,Tea,49,6.07,297.43
2024-11-02,Cappuccino,34,4.35,147.9
2024-11-02,Latte,40,4.23,169.2
2024-11-02,Espresso,14,4.31,60.34
2024-11-02,Muffin,33,6.48,213.84
2024-11-02,Croissant,30,7.31,219.3
2024-11-02,Sandwich,40,4.86,194.4
2024-11-02,Cake,30,5.14,154.2
2024-11-02,Smoothie,19,7.22,137.18
2024-11-03,Coffee,13,2.77,36.01
2024-11-03,Tea,40,7.28,291.2
2024-11-03,Cappuccino,12,6.68,80.16
2024-11-03,Latte,18,4.22,75.96
2024-11-03,Espresso,12,3.89,46.68
2024-11-03,Muffin,16,7.88,126.08
2024-11-03,Croissant,15,5.37,80.55
2024-11-03,Sandwich,24,5.73,137.52
2024-11-03,Cake,23,3.04,69.92
2024-11-03,Smoothie,29,5.37,155.73
2024-11-04,Coffee,24,6.46,155.04
2024-11-04,Tea,16,4.72,75.52
2024-11-04,Cappuccino,45,5.92,266.4
2024-11-04,Latte,36,5.15,185.4
2024-11-04,Espresso,43,6.61,284.23
2024-11-04,Muffin,6,5.73,34.38
2024-11-04,Croissant,37,3.26,120.62
2024-11-04,Sandwich,41,5.87,240.67
2024-11-04,Cake,47,4.09,192.23
2024-11-04,Smoothie,12,6.76,81.12
2024-11-05,Coffee,36,4.91,176.76
2024-11-05,Tea,25,2.52,63.0
2024-11-05,Cappuccino,18,3.94,70.92
2024-11-05,Latte,15,5.18,77.7
2024-11-05,Espresso,48,5.55,266.4
2024-11-05,Muffin,42,6.51,273.42
2024-11-05,Croissant,44,6.88,302.72
2024-11-05,Sandwich,23,4.2,96.6
2024-11-05,Cake,43,4.27,183.61
2024-11-05,Smoothie,33,6.63,218.79
2024-11-06,Coffee,27,3.5,94.5
2024-11-06,Tea,13,4.67,60.71
2024-11-06,Cappuccino,27,5.74,154.98
2024-11-06,Latte,47,5.9,277.3
2024-11-06,Espresso,39,5.32,207.48
2024-11-06,Muffin,41,2.76,113.16
2024-11-06,Croissant,30,7.22,216.6
2024-11-06,Sandwich,12,7.98,95.76
2024-11-06,Cake,24,4.55,109.2
2024-11-06,Smoothie,39,2.8,109.2
2024-11-07,Coffee,29,6.21,180.09
2024-11-07,Tea,40,4.4,176.0
2024-11-07,Cappuccino,9,3.18,28.62
2024-11-07,Latte,28,6.58,184.24
2024-11-07,Espresso,18,4.42,79.56
2024-11-07,Muffin,13,5.17,67.21
2024-11-07,Croissant,37,3.89,143.93
2024-11-07,Sandwich,40,7.98,319.2
2024-11-07,Cake,23,5.94,136.62
2024-11-07,Smoothie,35,3.09,108.15
2024-11-08,Coffee,20,2.62,52.4
2024-11-08,Tea,19,4.75,90.25
2024-11-08,Cappuccino,9,7.68,69.12
2024-11-08,Latte,38,6.41,243.58
2024-11-08,Espresso,42,4.51,189.42
2024-11-08,Muffin,45,5.84,262.8
2024-11-08,Croissant,46,7.34,337.64
2024-11-08,Sandwich,29,5.53,160.37
2024-11-08,Cake,36,4.73,170.28
2024-11-08,Smoothie,26,2.75,71.5
2024-11-09,Coffee,43,2.93,125.99
2024-11-09,Tea,38,4.79,182.02
2024-11-09,Cappuccino,13,4.22,54.86
2024-11-09,Latte,12,6.94,83.28
2024-11-09,Espresso,28,2.9,81.2
2024-11-09,Muffin,13,6.54,85.02
2024-11-09,Croissant,45,2.94,132.3
2024-11-09,Sandwich,10,5.46,54.6
2024-11-09,Cake,47,3.71,174.37
2024-11-09,Smoothie,45,6.31,283.95
2024-11-10,Coffee,32,2.92,93.44
2024-11-10,Tea,40,3.13,125.2
2024-11-10,Cappuccino,38,3.91,148.58
2024-11-10,Latte,48,7.04,337.92
2024-11-10,Espresso,25,4.87,121.75
2024-11-10,Muffin,50,7.44,372.0
2024-11-10,Croissant,5,3.6,18.0
2024-11-10,Sandwich,42,3.05,128.1
2024-11-10,Cake,42,5.6,235.2
2024-11-10,Smoothie,24,2.91,69.84
2024-11-11,Coffee,49,7.95,389.55
2024-11-11,Tea,41,5.22,214.02
2024-11-11,Cappuccino,48,4.88,234.24
2024-11-11,Latte,47,2.68,125.96
2024-11-11,Espresso,9,3.34,30.06
2024-11-11,Muffin,6,4.11,24.66
2024-11-11,Croissant,22,7.91,174.02
2024-11-11,Sandwich,37,5.37,198.69
